index,input,reference_output,model_output,score_type,item_score,normalized_prediction,endpoint_latency_ms
45,"rĩrĩa erirwo arĩrĩrie ũhoro ũcio, Miller akiuga, ""Mike nĩaragia mũno hĩndĩ ya ciira…Nĩkwĩharĩria deharagĩria koguo diaiguire ũrĩa augaga.""","When asked for comment, Miller said, ""Mike talks a lot during the hearing...I was getting ready so I wasn't really hearing what he was saying.""","., ""Mwĩrĩ wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũgo wa mũ",sentence ChrF,3.383689356714322,,13581.1
46,"""Nĩtũkwĩrutanĩria na tũtigĩrĩre nitwanyihia ũrekereria wa carbon dioxide rĩera-inĩ o harĩ gĩchunjĩ kĩmwe kĩa GDP ya bũrũri na gacunjĩ karoneka gũgĩkinyĩria mwaka wa ngiri igĩrĩ na mĩrongo ĩrĩ kuma harĩa hakinyĩtio mwaka wa ngiri igĩrĩ na ithano."" Hu kuuga.","""We will endeavour to cut carbon dioxide emissions per unit of GDP by a notable margin by 2020 from the 2005 level,"" Hu said.",".. Kikuyu sentence: ""Twarĩ na tũtigĩrĩre nitwanyihia ũrekereria wa carbon dioxide rĩera-inĩ o harĩ gĩchunjĩ kĩmwe kĩa GDP ya bũrũri na gacunjĩ karoneka gũgĩkinyĩria mwaka wa ngiri igĩrĩ na ithano.""",sentence ChrF,20.903178361431276,,3677.57
47,"Ndagwetire harĩa mekũrenga na number cigana, nĩaugire mekũnyihia kũringana na maumĩrĩra ma uchumi wa China.","He did not set a figure for the cuts, saying they will be made based on China's economic output.",".. Kikuyu sentence: Nĩ ũndũ wa kũrega na number cigana, nĩ ũndũ wa kũrega na maumĩrĩra ma uchumi wa China.",sentence ChrF,12.810136749544512,,1789.26
48,"Hu nĩ ahinyĩrĩirie mabũrũri marĩa marekũria atĩ ""meyeheranie na maũndũ matene marĩa mathũkagia kĩambĩrĩria, na gũtheria thutha-inĩ.""","Hu encouraged developing countries ""to avoid the old path of polluting first and cleaning up later.""",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.6991051454138703,,13446.38
49,"Nake akĩongerera akiuga atĩ ""matiagĩrĩirwo, ona kũrĩ o ũguo, nĩ kũigĩrĩrwo mũrigo ũkĩrĩtie ũthii wao wa nambere, ũiigĩrĩrĩki na ũhoti.""","He added that ""they should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities.""",".. <br><br>Kikuyu sentence: ""Aki, nĩ ũndũ wa kũhutia na ũhoti wa mũgumo wa mũgumo.""<br>English sentence: ""Yes, it is true that there is a lot of fish in the lake.""",sentence ChrF,16.979295060189905,,3899.81
50,Gĩkundi kĩa ũthomi Iraq kĩarehire rofoti 12.00 GMT ũmũthĩ.,The Iraq Study Group presented its report at 12.00 GMT today.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.0845986984815619,,13461.61
51,"ĩraheana mũkana atĩ gũtirĩ mũndũ ona ũmwe ũngĩheana ũma atĩ kũrĩ ikinya ona rĩmwe Iraq kahinda-inĩ gaka rĩngĩrũgamia haro, kwongerereka kwa ngahĩha, kana kwerekeria  wongerereku wa maũndũ ma mbĩtĩka.","It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.","., Kikuyu sentence: . Nĩ ũndũ wa kũreka kwa ngahĩha, na nĩ ũndũ wa kũreka kwa ngahĩha.",sentence ChrF,10.417055733003233,,1742.43
52,Report ĩyo yambĩrĩirie na ihoya rĩa waranĩria na ũthondeki wa ũiguano bũrũri-inĩ wa America ũigiĩ mĩtaratara ya Middle East.,The Report opens with plea for open debate and the formation of a consensus in the United States about the policy towards the Middle East.,.. <br><br>,sentence ChrF,0.8941344778254648,,584.95
53,"Mandĩkithia macio nĩ marongoreirie makĩria maũndũ mothe ma mĩtaratara ĩrĩa ĩho kahinda-inĩ gaka ĩigiĩ ũtongoria ũrongoreirie Iraq, na makoria gũcenjio kwa njĩra ĩyo.",The Report is highly critical of almost every aspect of the present policy of the Executive towards Iraq and it urges an immediate change of direction.,.. <br><br>,sentence ChrF,0.48638132295719827,,582.75
54,Maũndũ marĩa ma mbere harĩ mendĩkithia macio mĩrongo mũgwanja na inyanya nĩ kwambĩrĩria mũbango mwerũ wa ũtongoria wa waragania ũrĩa wagĩrĩirwo nĩ kwambĩrĩrio bere ya mũico wa mwaka nĩndũ wa ũgitĩri wa mũhaka wa Iraq kũmana na tharĩkĩra na waki mwerũ wa ũrata na mabũrũri marĩa mamarigicĩirie.,First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.440922190201729,,13225.04
55,"Mũikarĩri gĩtĩ gĩa Senator kahinda gaka na mũtũmia wa mbere wa president wa Argentina nĩwe Cristina Fernandez de Kirchner akĩanĩrĩra ũhũranĩri wa gĩturwa kĩa ũtongoria wa bũrũri mũthenya wa ira hwaĩ-ini kũrĩa La Plata, city ĩ kilometer mĩrongo ĩtano kana mairo mĩrongo ĩtatũ na ĩmwe kũraihĩrĩria Buenos Aires.","Current senator and Argentine First Lady Cristina Fernandez de Kirchner announced her presidential candidacy yesterday evening in La Plata, a city 50 kilometers (31 miles) away from Buenos Aires.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.4430014430014433,,13039.58
56,"Mũtumia wa Kirchner anĩrĩire itua rĩake kũhũranĩra gĩtĩ kĩa mũnene wa bũrũri kũrĩa Argentine Theatre, o harĩa ambagĩrĩria campaign ciake cia member wa Senate Buenos Aires Province delegation mwaka wa ngiri igĩrĩ na ithano.","Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.5957446808510638,,13043.23
57,"Debate ĩyo yambĩrĩirio nĩ ngarari cigiĩ ũtũmĩri wa ũteithio na waki nĩũndũ wa kĩhuhũkanio gĩa Katrina, kĩrĩa amwe a fiscal conservatives metire na kĩnyũrũri ""Bush's New Orleans Deal.""","The debate was sparked by controversy over spending on relief and reconstruction in the wake Hurricane Katrina; which some fiscal conservatives have humorously labeled ""Bush's New Orleans Deal.""",.. Kikuyu sentence: Nĩ ũndũ wa kũhuhũkania na wa kũhuhũra na ũteithio wa Katrina.,sentence ChrF,10.470811798438325,,1594.45
58,Gĩkundi kĩrĩa kiheaga gĩto na gĩgetĩkĩra mawoni ma andũ kĩa liberal gĩgĩkararania na makinya ma waki rĩngĩ gĩtũmi contract ciothe cia waki ciaheago akinyanĩria ũhoro thĩinĩ wa washington.,Liberal criticism of the reconstruction effort has focused on the awarding of reconstruction contracts to perceived Washington insiders.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.4779445202364712,,13206.73
59,Makĩrĩa ma andũ million inya nĩmekinyĩtie Rome gũthiĩ mathiko.,Over four million people went to Rome to attend the funeral.,.. Kikuyu sentence: Nĩ ũndũ wa gũteithia andũ arĩa mathiko ma Rome.,sentence ChrF,14.460959462400261,,1130.11
60,"Andu arĩa mekinyĩtie marĩ aingĩ, nĩũguo gũkagĩa na ũritũ mũnene harĩ andũ othe arĩa mendaga gũkinya mathiko-inĩ St. Peter's Square.",The number of people present was so large that it was not possible for everybody to gain access to the funeral in St. Peter's Square.,.. <br><br>,sentence ChrF,1.1210762331838564,,567.36
61,Television nene na nyingĩ nĩ ciekĩrĩtwo kũndũ kũingĩ Rome nĩ getha andũ meyonere igongona.,Several large television screens were installed in various places in Rome to let the people watch the ceremony.,.. Kikuyu sentence: Television nene na nyingĩ nĩ ciekĩrĩtwo kũndũ kũingĩ Rome nĩ getha andũ meyonere igongona.,sentence ChrF,19.723468857553282,,1841.01
62,"Mataoni manene mangiĩ maingĩ kũu Italy na thĩ yoothe, mũno makĩria Poland, mĩbango ĩhanaine nĩ yathondeketwo, ĩrĩa yonagwo nĩ andũ aingĩ.","In many other cities of Italy and in the rest of the world, particularly in Poland, similar setups were made, which were viewed by a great number of people.","., Kikuyu sentence: Nĩ ũndũ wa kũrega, nĩ ũndũ wa kũrega, nĩ ũndũ wa kũrega, nĩ ũndũ wa kũrega.",sentence ChrF,7.649761526142513,,1846.25
63,"Andĩki a maũndũ ma gatene nĩmamenereirie mĩtaratara ĩrĩa yatũmĩragwo nĩ FBI nĩũndũ wa gũtũmĩra indo cia bata gũtangĩkĩra maciira marĩa marĩ mahũthũ gũtũithania, mũno makĩria ũici wa ngaari, na itua rĩa kũongerera ũhotani wao.","Historians have criticized past FBI policies for focusing resources on cases which are easy to solve, especially stolen car cases, with the intent of boosting the agency's success rate.",.. Kikuyu sentence: Nĩ ũndũ wa gũikia na gũikia na gũikia.,sentence ChrF,6.310109594106033,,1183.39
64,"Congress ĩkĩambĩrĩria kũhe mbeca mũbango wa obscenity initiative mwaka-inĩ wa ngiri igĩri na ithano, na magĩkĩra kinyi ati FBI no mũhaka ĩkĩre keheri-inĩ agent ikũmi nĩ ũndũ wa pornography ya andũ agima.",Congress began funding the obscenity initiative in fiscal 2005 and specified that the FBI must devote 10 agents to adult pornography.,".. Kikuyu sentence: Nĩ ũndũ wa pornography ya andũ agima, na FBI no mũhaka ĩkĩambĩrĩria kũhe mbeca mũbango wa obscenity initiative mwaka-inĩ wa ngiri igĩri na ithano.",sentence ChrF,31.983134498566514,,2951.61
65,"Robin Uthappa akĩingĩria mbao iria nyingĩ innings, runs mĩrongo mũgwanja harĩ mĩbira mĩrongo ĩna na ũmwe nĩ kũhũra inya ikũmi na ĩmwe na ithatatu igĩrĩ.","Robin Uthappa made the innings highest score, 70 runs in just 41 balls by hitting 11 fours and 2 sixes.",.. <br><br>,sentence ChrF,1.2042389210019266,,575.33
66,"Athaki a middle order batsmen, Sachin Tendulkar na Rahul Dravid, magĩthaka wega na makĩnyitanĩra gũthondeka runs igana rĩmwe.","Middle order batsmen, Sachin Tendulkar and Rahul Dravid, performed well and made a hundred-run partnership.",.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n,sentence ChrF,1.1923688394276628,,13074.15
67,"No thutha wa kũranwo na Captain's wicket, India yahotire gũthodeka mahenya mĩrongo ĩtatũ na ĩtandatũ magĩĩte wickets mũgwanja kũniina innings.","But, after losing the captain's wicket India only made 36 runs loosing 7 wickets to end the innings.",".. Kikuyu sentence: No thutha wa kũranwo na Captain' wicket, India yahotire gũthodeka mahenya mĩrongo ĩtatũ na ĩtandatũ magĩĩte wickets mũgwanja kũniina innings.",sentence ChrF,31.415077730579267,,2880.12
68,"Mũtongoria wa U.S George W Bush agĩkinya Singapore kĩroko kĩa mweri ikũmi na ithathatũ wa ikũmi na ĩmwe, akĩambĩrĩria iceera rĩake inene mwena wa Asia.","U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.","., Kikuyu sentence: Nĩ ũndũ wa gũkorwo na mũtongoria wa U.S George W Bush agĩkinya Singapore kĩroko kĩa mweri ikũmi na ithathatũ wa ikũmi na ĩmwe, English sentence: . Return only the translated sentence.",sentence ChrF,26.733535386329837,,3366.55
69,"Nĩageithirio nĩ mũnini wa mũnene wa Ministers Singapore, Wong Kan Seng na makĩarĩrĩria ũhũri wa biashara na itoi mena Prime minister Lee Hsien Loong wa Singapore.",He was greeted by Singapore's Deputy Prime Minister Wong Kan Seng and discussed trade and terrorism issues with the Singapore Prime Minister Lee Hsien Loong.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.3730460498521333,,13153.16
70,"Thutha wa kiumia kĩmwe kĩa hathara ithurano-inĩ cia midterm, Bush akĩra arĩa mathikĩrĩirie ũhoro wa gũtambia biacara Asia.","After a week of losses in the midterm election, Bush told an audience about the expansion of trade in Asia.",.. <br><br>,sentence ChrF,0.9208103130755063,,569.51
71,"Mũnene wa ministers Stephen Harper nĩaretĩkĩrĩre gũtũma 'Clean Air Act' ya thirikari kũrĩ committee ya ciama ciothe mamĩrore, mbere ya ithoma rĩa kerĩ, thutha wa mũcemanio wa dagĩka mĩrongo ĩrĩ na ithano mũthenya wa keerĩ na mũtongoria wa NDP Jack Layton kũu PMO.","Prime Minister Stephen Harper has agreed to send the government's 'Clean Air Act' to an all-party committee for review, before its second reading, after Tuesday's 25 minute meeting with NDP leader Jack Layton at the PMO.",.. <br><br>,sentence ChrF,0.44444444444444436,,578.33
72,"Lyton nĨendekithĨtie watho wa Conservatives Environmental ucenjio hĨndĨ ya mũcemanio na PM akiendekithia "" watho wa  Conservatives Environmental ũrorwo wega na wandĨkwo werũ.","Layton had asked for changes to the conservatives' environmental bill during the meeting with the PM, asking for a ""thorough and complete rewriting"" of the Conservative party's environmental bill.",.. <br><br>,sentence ChrF,0.6109481915933529,,580.46
73,"Kuma hĨndĨ Ĩria thirikari nene yoereire gũteithĨrĨria Mersey Hospital kũrĨa Devonport, Tasmania, thirikari ya matũũra na abunge amwe a thirikari nene nĨmareganire na watho ũyũ makiuga atĨ nĨ mũbango wa thirikari nene wa kwĨharĨrirĨa kũri gĨthurano kĨa thirikari nene mweri wa Ikumi na ũmwe.","Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.",.. <br><br>,sentence ChrF,0.4856254856254856,,584.55
74,No MĨnĨsta Mũkaru John Howard augĨte atĨ watho wa kũheana AUD$445 milioni warongoreirio kũgitĨra indo cia thibitari kuuma kũgũithio ngathĨ ni thirikari ya Tasmania.,"But Prime Minister John Howard has said the act was only to safeguard the facilities of the hospital from being downgraded by the Tasmanian government, in giving an extra AUD$45 million.",.. Kikuyu sentence: Nĩ ũndũ wa kũheana AUD$445 milioni warongoreirio kũgitĨ watho wa kũheana AUD$445 milioni warongoreirio kũgitĨra indo cia thibitari kuuma kũgũithio ngathĨ ni thirikari ya Tasmania.,sentence ChrF,23.26011795287784,,3495.54
75,Mohoro ma ica ikuhĨ ma ithimi cia mũigana wa maaĨ iria-inĨ maronania atĨ kwĨna Sunami. Nikwari na maũndũ megainie na sunami monekire hakuhĨ na Pago Pago na Niue.,"According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.9270704573547589,,13107.43
76,"Gũtirĩ na ũthũkangia kana nguraro nyingĩ cionekire Tonga, no thitima nĩciorire gwa kahinda kanini, na kwahoteka nĩkĩo gĩtũmi kĩarigĩrĩirie ũrũgamĩrĩri wa Tonga kwamũkĩra ndũmirĩri ya kwĩhũga na kĩhuhũkanio ĩrĩa yarutirwo nĩ PTWC.","No major damage or injuries have been reported in Tonga, but power was temporarily lost, which reportedly prevented Tongan authorities from receiving the tsunami warning issued by the PTWC.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.7592592592592593,,13128.47
77,Cukuru ikũmi na inya thĨiniĨ wa Hawaii iria ciarĨ mũico-inĨ wa iria kana hakuhĨ na iria nairahingirwo Wagatatu wothe ona thutha wa mĨkana kurutwo.,Fourteen schools in Hawaii located on or near coastlines were closed all of Wednesday despite the warnings being lifted.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.8771929824561405,,13102.84
78,Presidenti wa U.S. George W. Bush nĨakenereire kĨmenyithia kĨu.,U.S. President George W. Bush welcomed the announcement.,"., Kikuyu sentence: Presidenti wa U.S. George W. Bush nĩ akenereire kĨmenyithia kĨu.",sentence ChrF,42.760391686896945,,1795.88
79,"Johndroe etire itua rĨa North Korea ""Ikinya inene harĨ gũkinyanĨria mũtaratara wa kũnina nyukilia thĨiniĨ wa Peninsula ya Korea.""","Bush spokesman Gordon Johndroe called North Korea's pledge ""a major step towards the goal of achieving the verifiable denuclearization of the Korean peninsula.""",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.1330861145447053,,13119.84
